,valeur,ticks
191272,-0.00011537618302106708,OCCUPATION_TYPE  : -0.0001
191272,0.000182096550451545,NAME_EDUCATION_TYPE  : 0.0002
191272,0.0001826949454754179,ORGANIZATION_TYPE  : 0.0002
191272,0.00018460855134891762,NAME_INCOME_TYPE  : 0.0002
191272,0.0002836477759236931,ORGANIZATION_TYPE  : 0.0003
191272,-0.0004356694054357252,ORGANIZATION_TYPE  : -0.0004
191272,-0.0028389663386716667,FLAG_DOCUMENT_8  : -0.0028
191272,-0.005061965340720046,FLAG_DOCUMENT_21  : -0.0051
191272,-0.027838148484845948,OCCUPATION_TYPE_Privateservice  : -0.0278
191272,-0.03155465281290628,ORGANIZATION_TYPE_Services  : -0.0316
384827,-2.091301069409462e-06,ORGANIZATION_TYPE  : -0.0
384827,9.548262947640303e-05,ORGANIZATION_TYPE  : 0.0001
384827,-0.00011022374521773128,ORGANIZATION_TYPE  : -0.0001
384827,-0.000127501911230472,ORGANIZATION_TYPE  : -0.0001
384827,-0.0004915699276514922,NAME_INCOME_TYPE  : -0.0005
384827,-0.0004971085615445613,NAME_INCOME_TYPE  : -0.0005
384827,0.0005476554380738842,ORGANIZATION_TYPE  : 0.0005
384827,-0.0006304782889875645,NAME_TYPE_SUITE  : -0.0006
384827,-0.0012703432845387076,ORGANIZATION_TYPE_Selfemployed  : -0.0013
384827,-0.0015179650345862068,OCCUPATION_TYPE  : -0.0015
367980,0.0003083381637985769,ORGANIZATION_TYPE  : 0.0003
367980,0.0003094248050857265,ORGANIZATION_TYPE  : 0.0003
367980,0.00031107802573637257,NAME_INCOME_TYPE  : 0.0003
367980,-0.0004108550862831338,ORGANIZATION_TYPE  : -0.0004
367980,0.0006069867903008379,ORGANIZATION_TYPE  : 0.0006
367980,-0.002106642351857137,FLAG_DOCUMENT_14  : -0.0021
367980,-0.0024319199901697668,FLOORSMIN_AVG  : -0.0024
367980,-0.002494696970466498,FLOORSMIN_MEDI  : -0.0025
367980,-0.0038465524911532965,ORGANIZATION_TYPE  : -0.0038
367980,-0.008306257639093,OCCUPATION_TYPE  : -0.0083
152385,0.00010241718640982458,FLAG_DOCUMENT_17  : 0.0001
152385,0.00010360257679554893,ORGANIZATION_TYPE  : 0.0001
152385,0.00010914041630078222,FLAG_DOCUMENT_20  : 0.0001
152385,0.00014017245705950603,ORGANIZATION_TYPE  : 0.0001
152385,0.00014145335170593165,FLAG_DOCUMENT_19  : 0.0001
152385,0.00016275481861136674,ORGANIZATION_TYPE  : 0.0002
152385,0.00018877326927466828,ORGANIZATION_TYPE  : 0.0002
152385,-0.0010279102801673005,NAME_EDUCATION_TYPE  : -0.001
152385,-0.00324812950792497,COMMONAREA_AVG  : -0.0032
152385,-0.0038339589040192077,OCCUPATION_TYPE  : -0.0038
327363,2.3426846913408516e-05,FLAG_DOCUMENT_13  : 0.0
327363,9.29546876165512e-05,NAME_EDUCATION_TYPE  : 0.0001
327363,0.0001226298116845233,ORGANIZATION_TYPE  : 0.0001
327363,0.00012804576641134026,NAME_INCOME_TYPE  : 0.0001
327363,0.00014819845541338045,ORGANIZATION_TYPE  : 0.0001
327363,0.00016063449150639417,ORGANIZATION_TYPE  : 0.0002
327363,-0.0002927920827059892,FLAG_DOCUMENT_21  : -0.0003
327363,-0.0009928918394544461,FLAG_DOCUMENT_7  : -0.001
327363,-0.0024282059479758303,LIVINGAPARTMENTS_MEDI  : -0.0024
327363,-0.05009231237658122,ORGANIZATION_TYPE_Services  : -0.0501
285091,0.0002659051487347118,NAME_INCOME_TYPE  : 0.0003
285091,0.00026590876394056736,FLAG_DOCUMENT_21  : 0.0003
285091,0.0002664592443420864,ORGANIZATION_TYPE  : 0.0003
285091,0.00027127374260274,FLAG_DOCUMENT_7  : 0.0003
285091,0.0003661593987868548,ORGANIZATION_TYPE  : 0.0004
285091,-0.0007710139247517894,OCCUPATION_TYPE  : -0.0008
285091,-0.0023913331370006377,COMMONAREA_MEDI  : -0.0024
285091,-0.002486439654519784,COMMONAREA_MODE  : -0.0025
285091,-0.002962509577658788,OCCUPATION_TYPE  : -0.003
285091,-0.008325710596957006,FONDKAPREMONT_MODE  : -0.0083
184752,6.790880315871319e-05,ORGANIZATION_TYPE  : 0.0001
184752,6.848564861542578e-05,FLAG_DOCUMENT_17  : 0.0001
184752,7.416336235262259e-05,FLAG_DOCUMENT_20  : 0.0001
184752,0.00013994275423161696,ORGANIZATION_TYPE  : 0.0001
184752,-0.0011361358947834877,ORGANIZATION_TYPE  : -0.0011
184752,-0.0012509716687313828,NAME_EDUCATION_TYPE  : -0.0013
184752,-0.0013774381762771944,ORGANIZATION_TYPE  : -0.0014
184752,-0.0025533816876005745,FLAG_DOCUMENT_7  : -0.0026
184752,-0.004690707953469321,ORGANIZATION_TYPE  : -0.0047
184752,-0.005688873952713056,OCCUPATION_TYPE  : -0.0057
250021,-2.362365984462529e-05,ORGANIZATION_TYPE  : -0.0
250021,9.674072170946027e-05,ORGANIZATION_TYPE  : 0.0001
250021,9.728426160244827e-05,ORGANIZATION_TYPE  : 0.0001
250021,0.00013551235397619868,FLAG_DOCUMENT_21  : 0.0001
250021,0.00015058684728125183,FLAG_DOCUMENT_19  : 0.0002
250021,-0.0003094726209935474,ORGANIZATION_TYPE  : -0.0003
250021,-0.0012330277883532868,FLAG_DOCUMENT_20  : -0.0012
250021,-0.0014573017914140266,ORGANIZATION_TYPE  : -0.0015
250021,-0.0015033503122511573,ORGANIZATION_TYPE  : -0.0015
250021,-0.0028503303578817875,FLAG_DOCUMENT_6  : -0.0029
398218,-0.000170392653681443,NAME_TYPE_SUITE  : -0.0002
398218,0.0003282252165232904,FLAG_DOCUMENT_17  : 0.0003
398218,0.000467401290601096,FLAG_DOCUMENT_7  : 0.0005
398218,0.0004683474145613409,FLAG_DOCUMENT_2  : 0.0005
398218,0.0006447552933412901,ORGANIZATION_TYPE  : 0.0006
398218,-0.0009463889653787334,FLAG_DOCUMENT_21  : -0.0009
398218,-0.004064073760936482,CC_CNT_INSTALMENT_MATURE_CUM  : -0.0041
398218,-0.004899624244076185,NONLIVINGAPARTMENTS_AVG  : -0.0049
398218,-0.005394107401108807,NONLIVINGAPARTMENTS_MEDI  : -0.0054
398218,-0.005880560242673466,NONLIVINGAPARTMENTS_MODE  : -0.0059
124007,-5.357570075193099e-05,ORGANIZATION_TYPE  : -0.0001
124007,0.00016470253209339807,ORGANIZATION_TYPE  : 0.0002
124007,0.0003333045264461765,ORGANIZATION_TYPE  : 0.0003
124007,-0.0005140059496967237,ORGANIZATION_TYPE  : -0.0005
124007,-0.0008222161181434673,FLAG_DOCUMENT_4  : -0.0008
124007,-0.0013786416476800193,ORGANIZATION_TYPE  : -0.0014
124007,-0.0017386993366369276,NAME_TYPE_SUITE  : -0.0017
124007,-0.00335088566225051,FLAG_EMAIL  : -0.0034
124007,-0.009220709040627759,OCCUPATION_TYPE  : -0.0092
124007,-0.011800867511051026,ORGANIZATION_TYPE  : -0.0118
419822,0.00019895449655781884,ORGANIZATION_TYPE  : 0.0002
419822,0.00020009234298698,FLAG_DOCUMENT_2  : 0.0002
419822,0.00020339837585644943,ORGANIZATION_TYPE  : 0.0002
419822,-0.0002476243470514958,ORGANIZATION_TYPE  : -0.0002
419822,0.00031057833988919393,FLAG_DOCUMENT_17  : 0.0003
419822,0.0003636461028682638,ORGANIZATION_TYPE  : 0.0004
419822,-0.002445216667368512,ORGANIZATION_TYPE  : -0.0024
419822,-0.00298948384369933,FLAG_DOCUMENT_6  : -0.003
419822,-0.004027309744768947,ORGANIZATION_TYPE  : -0.004
419822,-0.005821690980846913,NAME_TYPE_SUITE  : -0.0058
453809,0.00027188551405563305,NAME_INCOME_TYPE  : 0.0003
453809,0.0002746490878170082,FLAG_DOCUMENT_19  : 0.0003
453809,0.00028009066959833927,ORGANIZATION_TYPE  : 0.0003
453809,-0.0006138292596638596,ORGANIZATION_TYPE  : -0.0006
453809,-0.0009371287123804547,ORGANIZATION_TYPE  : -0.0009
453809,-0.0015792830823376288,NAME_TYPE_Houseapartment  : -0.0016
453809,-0.0016494166672830028,ORGANIZATION_TYPE  : -0.0016
453809,-0.0025884799781611153,FLAG_DOCUMENT_8  : -0.0026
453809,-0.002969816881844258,NAME_TYPE  : -0.003
453809,-0.005564167952724714,ORGANIZATION_TYPE  : -0.0056
365207,9.364977427454968e-05,NAME_INCOME_TYPE  : 0.0001
365207,9.414353809581316e-05,FLAG_DOCUMENT_19  : 0.0001
365207,0.00012549548808457473,ORGANIZATION_TYPE  : 0.0001
365207,0.00014855158497952795,ORGANIZATION_TYPE  : 0.0001
365207,0.00014889735597396756,ORGANIZATION_TYPE  : 0.0001
365207,-0.00017756432467635078,ORGANIZATION_TYPE  : -0.0002
365207,-0.00020583253327831268,OCCUPATION_TYPE  : -0.0002
365207,-0.0007459084795917077,FLAG_DOCUMENT_15  : -0.0007
365207,-0.0017533060365965323,NAME_TYPE_SUITE_Family  : -0.0018
365207,-0.002908621240707123,FLAG_DOCUMENT_8  : -0.0029
160257,-3.273193854946953e-07,NAME_EDUCATION_TYPE  : -0.0
160257,-7.190892386504177e-06,FLAG_DOCUMENT_17  : -0.0
160257,-7.429529996484128e-06,FLAG_DOCUMENT_2  : -0.0
160257,-7.467629200431516e-06,NAME_INCOME_TYPE  : -0.0
160257,-8.48105892192125e-06,FLAG_DOCUMENT_20  : -0.0
160257,6.967534741887855e-05,ORGANIZATION_TYPE  : 0.0001
160257,-0.00011247006971940054,FLAG_DOCUMENT_9  : -0.0001
160257,-0.00013162949010190887,WALLSMATERIAL_MODE  : -0.0001
160257,-0.00017983883307864555,ORGANIZATION_TYPE  : -0.0002
160257,-0.0017286198771416154,OCCUPATION_TYPE  : -0.0017
402692,0.00017892801587880003,ORGANIZATION_TYPE  : 0.0002
402692,0.00018033025677653342,ORGANIZATION_TYPE  : 0.0002
402692,0.00018110452638985233,FLAG_DOCUMENT_19  : 0.0002
402692,0.00035413393269701843,ORGANIZATION_TYPE  : 0.0004
402692,-0.0009129972800159521,FLAG_DOCUMENT_17  : -0.0009
402692,-0.0009678207669313192,ORGANIZATION_TYPE  : -0.001
402692,-0.0012515094434175458,ORGANIZATION_TYPE  : -0.0013
402692,-0.0025014308379038403,OCCUPATION_TYPE_Core  : -0.0025
402692,-0.008620935921508832,ORGANIZATION_TYPE  : -0.0086
402692,-0.010514755246846027,NAME_TYPE  : -0.0105
101514,0.0001892831995229533,NAME_INCOME_TYPE  : 0.0002
101514,0.00019240374537568463,FLAG_DOCUMENT_4  : 0.0002
101514,0.00021502865964611982,ORGANIZATION_TYPE  : 0.0002
101514,0.00026841704238784986,ORGANIZATION_TYPE  : 0.0003
101514,0.00032496129693068443,NAME_TYPE_SUITE  : 0.0003
101514,-0.0004732757677536156,FLAG_DOCUMENT_21  : -0.0005
101514,-0.0018636001590110532,FLAG_DOCUMENT_2  : -0.0019
101514,-0.003245758435384627,NAME_INCOME_TYPE  : -0.0032
101514,-0.004535136585849367,NAME_FAMILY_STATUS  : -0.0045
101514,-0.006719194687473126,ORGANIZATION_TYPE_School  : -0.0067
131838,0.00018791311272570765,ORGANIZATION_TYPE  : 0.0002
131838,-0.00021366408961576565,ORGANIZATION_TYPE  : -0.0002
131838,-0.0002892694908005601,ORGANIZATION_TYPE  : -0.0003
131838,-0.00040181252270174477,NAME_TYPE_SUITE_A  : -0.0004
131838,-0.0013346325622781302,FLAG_DOCUMENT_7  : -0.0013
131838,-0.0014141505757873966,ORGANIZATION_TYPE  : -0.0014
131838,-0.0014636267342267595,ORGANIZATION_TYPE  : -0.0015
131838,-0.0033836614491650936,NAME_INCOME_TYPE  : -0.0034
131838,-0.0036544308289348975,ORGANIZATION_TYPE  : -0.0037
131838,-0.005306456091919018,FONDKAPREMONT_MODE  : -0.0053
376307,0.00010551334433350464,FLAG_DOCUMENT_21  : 0.0001
376307,0.00010819861220246792,NAME_INCOME_TYPE  : 0.0001
376307,0.00011330823630803636,ORGANIZATION_TYPE  : 0.0001
376307,0.00014961299695805954,FLAG_DOCUMENT_20  : 0.0001
376307,0.00018022245102722467,ORGANIZATION_TYPE  : 0.0002
376307,0.00018206275638295392,ORGANIZATION_TYPE  : 0.0002
376307,-0.0008370177431903796,ORGANIZATION_TYPE  : -0.0008
376307,-0.0027973604257805454,ORGANIZATION_TYPE  : -0.0028
376307,-0.0035830155335235215,FLAG_EMAIL  : -0.0036
376307,-0.009503384618684857,OCCUPATION_TYPE  : -0.0095
191705,0.0004855419608764057,FLAG_DOCUMENT_7  : 0.0005
191705,0.0004921345877365712,ORGANIZATION_TYPE  : 0.0005
191705,-0.0005284085671282673,FLAG_DOCUMENT_21  : -0.0005
191705,0.0006514520197517209,ORGANIZATION_TYPE  : 0.0007
191705,-0.0022728725251761417,0.98 < YEARS_BEGINEXPLUATATION_MEDI  : -0.0023
191705,-0.003159329285907428,OCCUPATION_TYPE  : -0.0032
191705,-0.003678160659489921,WEEKDAY_APPR_PROCESS_START_SUNDAY  : -0.0037
191705,-0.004156522791008091,REG_REGIONT_WORK_REGION  : -0.0042
191705,-0.004550156976598813,LIVE_REGIONT_WORK_REGION  : -0.0046
191705,-0.006183768908121294,NAME_EDUCATION_TYPE  : -0.0062
263714,-0.00038106716220582084,FLAG_DOCUMENT_13  : -0.0004
263714,-0.0003925579059576101,ORGANIZATION_TYPE  : -0.0004
263714,0.00041812633587646407,FLAG_DOCUMENT_20  : 0.0004
263714,0.0007102529746671744,ORGANIZATION_TYPE  : 0.0007
263714,-0.004654263927957951,CC_CNT_INSTALMENT_MATURE_CUM_VAR  : -0.0047
263714,-0.005806949369619745,CC_SK_DPD  : -0.0058
263714,-0.007368879854261506,ORGANIZATION_TYPE  : -0.0074
263714,-0.009064906454827548,OCCUPATION_TYPE  : -0.0091
263714,-0.011654667543347407,FONDKAPREMONT_MODE  : -0.0117
263714,-0.01214335899895783,ORGANIZATION_TYPE  : -0.0121
453925,0.00027503749778344674,ORGANIZATION_TYPE  : 0.0003
453925,0.0002787533005483631,NAME_INCOME_TYPE  : 0.0003
453925,0.0003901124905751614,FLAG_DOCUMENT_20  : 0.0004
453925,0.0003946724088205756,FLAG_DOCUMENT_19  : 0.0004
453925,0.000396564773919456,ORGANIZATION_TYPE  : 0.0004
453925,-0.0030434367895568757,ORGANIZATION_TYPE  : -0.003
453925,-0.0054366491100574735,CC_SK_DPD  : -0.0054
453925,-0.005540041945845571,LIVE_REGIONT_WORK_REGION  : -0.0055
453925,-0.011306944834470966,CC_SK_DPD  : -0.0113
453925,-0.027488621693643547,CC_SK_DPD  : -0.0275
441242,0.0001851562635693556,ORGANIZATION_TYPE  : 0.0002
441242,0.0001891776839120218,FLAG_DOCUMENT_15  : 0.0002
441242,0.0002560561335205372,NAME_EDUCATION_TYPE  : 0.0003
441242,-0.0009261644614069065,CC_AMT_DRAWINGS_CURRENT  : -0.0009
441242,-0.0015906996240207779,ORGANIZATION_TYPE  : -0.0016
441242,-0.0019927260456569437,WALLSMATERIAL_MODE  : -0.002
441242,-0.002069907226306141,NONLIVINGAREA_MEDI  : -0.0021
441242,-0.0024353829862431018,NONLIVINGAREA_MODE  : -0.0024
441242,-0.004718384273185874,NAME_INCOME_TYPE  : -0.0047
441242,-0.01927735108140528,ORGANIZATION_TYPE  : -0.0193
124233,9.751663078816461e-05,ORGANIZATION_TYPE  : 0.0001
124233,9.922598214619517e-05,FLAG_DOCUMENT_4  : 0.0001
124233,-0.0001888201719834656,NAME_TYPE_Coopapartment  : -0.0002
124233,0.00019270443484336214,ORGANIZATION_TYPE  : 0.0002
124233,0.00021045075549841005,FLAG_DOCUMENT_15  : 0.0002
124233,-0.0003542809798959197,ORGANIZATION_TYPE  : -0.0004
124233,-0.0007252121653002558,FLAG_DOCUMENT_17  : -0.0007
124233,-0.0013490713238118225,ORGANIZATION_TYPE  : -0.0013
124233,-0.002803597140344369,FLAG_DOCUMENT_6  : -0.0028
124233,-0.003239684383471315,NAME_FAMILY_STATUS  : -0.0032
361303,0.00018232739221821662,FLAG_DOCUMENT_19  : 0.0002
361303,0.0001845031824612458,ORGANIZATION_TYPE  : 0.0002
361303,0.00025297133961700525,ORGANIZATION_TYPE  : 0.0003
361303,0.0002560075104258614,FLAG_DOCUMENT_7  : 0.0003
361303,0.00029073145582315946,FLAG_DOCUMENT_20  : 0.0003
361303,0.00029355154911847435,NAME_EDUCATION_TYPE  : 0.0003
361303,-0.0022999071678063004,ORGANIZATION_TYPE  : -0.0023
361303,-0.002792540055962441,NAME_FAMILY_STATUS  : -0.0028
361303,-0.012754164527430766,FLAG_DOCUMENT_5  : -0.0128
361303,-0.01615654816925352,ORGANIZATION_TYPE  : -0.0162
168455,-0.0007127538588536241,ORGANIZATION_TYPE  : -0.0007
168455,-0.0007223614833966412,ORGANIZATION_TYPE  : -0.0007
168455,0.0008051788387543262,FLAG_DOCUMENT_19  : 0.0008
168455,-0.004035395340019344,CC_NAME_CONTRACT_STATUS_Active  : -0.004
168455,-0.0046088809809587275,ORGANIZATION_TYPE  : -0.0046
168455,-0.004640479185919654,CC_NAME_CONTRACT_STATUS_Active_VAR  : -0.0046
168455,-0.0061320451557875365,CC_NAME_CONTRACT_STATUS_Completed  : -0.0061
168455,-0.006153306857035766,CC_NAME_CONTRACT_STATUS_Completed_VAR  : -0.0062
168455,-0.006631863365934237,CC_NAME_CONTRACT_STATUS_Completed  : -0.0066
168455,-0.006990530150997108,CC_NAME_CONTRACT_STATUS_Completed  : -0.007
103469,0.00031638416306567377,FLAG_DOCUMENT_4  : 0.0003
103469,0.0003198107282148238,ORGANIZATION_TYPE  : 0.0003
103469,0.0004549684033926756,NAME_TYPE_SUITE  : 0.0005
103469,0.0005049358649978168,ORGANIZATION_TYPE  : 0.0005
103469,-0.0011216573333683651,FLAG_DOCUMENT_17  : -0.0011
103469,-0.0018341605811076445,ORGANIZATION_TYPE  : -0.0018
103469,-0.004805057500885987,NONLIVINGAPARTMENTS_AVG  : -0.0048
103469,-0.0049055975879321095,NONLIVINGAPARTMENTS_MODE  : -0.0049
103469,-0.0050502927982117776,NONLIVINGAPARTMENTS_MEDI  : -0.0051
103469,-0.016874407419939823,REG_REGIONT_LIVE_REGION  : -0.0169
130929,0.0001465943899326786,FLAG_DOCUMENT_10  : 0.0001
130929,0.0005967336490056952,ORGANIZATION_TYPE  : 0.0006
130929,0.0008196156146485652,NAME_EDUCATION_TYPE  : 0.0008
130929,-0.0025164039412274557,LIVINGAPARTMENTS_MEDI  : -0.0025
130929,-0.002737794326162313,COMMONAREA_MODE  : -0.0027
130929,-0.0028182157992773485,COMMONAREA_AVG  : -0.0028
130929,-0.0028309073826868476,COMMONAREA_MEDI  : -0.0028
130929,-0.0028532252574919024,FLAG_DOCUMENT_6  : -0.0029
130929,-0.0028819807713055053,OCCUPATION_TYPE  : -0.0029
130929,-0.014974223441838025,FONDKAPREMONT_MODE  : -0.015
242274,-0.00030010190017216873,FLAG_DOCUMENT_21  : -0.0003
242274,0.0004266920638038983,ORGANIZATION_TYPE  : 0.0004
242274,0.00046118003513840553,ORGANIZATION_TYPE  : 0.0005
242274,-0.0015666445938767978,ORGANIZATION_TYPE  : -0.0016
242274,-0.0017182982201115647,FLAG_DOCUMENT_20  : -0.0017
242274,-0.0019164642314726352,0.98 < YEARS_BEGINEXPLUATATION_MODE  : -0.0019
242274,-0.0019826812203064706,0.98 < YEARS_BEGINEXPLUATATION_MEDI  : -0.002
242274,-0.0022703973252693782,FLAG_DOCUMENT_6  : -0.0023
242274,-0.006272694560363863,FLAG_CONT  : -0.0063
242274,-0.04993784352776488,NAME_TYPE_SUITE  : -0.0499
317120,9.343348838038236e-05,ORGANIZATION_TYPE  : 0.0001
317120,9.346892570624607e-05,CC_AMT_DRAWINGS_CURRENT  : 0.0001
317120,9.593205521248523e-05,FLAG_DOCUMENT_17  : 0.0001
317120,0.00010224473974985074,ORGANIZATION_TYPE  : 0.0001
317120,-0.00021385506647929838,ORGANIZATION_TYPE  : -0.0002
317120,-0.00031684208798166315,ORGANIZATION_TYPE  : -0.0003
317120,-0.000357209768612519,ORGANIZATION_TYPE  : -0.0004
317120,-0.0004667848323166433,ORGANIZATION_TYPE  : -0.0005
317120,-0.00197128452827693,NAME_FAMILY_STATUS  : -0.002
317120,-0.00277003451172317,FLAG_DOCUMENT_6  : -0.0028
278762,0.00040099050180439545,NAME_INCOME_TYPE  : 0.0004
278762,0.00040371447590499315,ORGANIZATION_TYPE  : 0.0004
278762,0.00042296081609916725,NAME_EDUCATION_TYPE  : 0.0004
278762,0.0006233182446886989,ORGANIZATION_TYPE  : 0.0006
278762,-0.00069457091651763,FLAG_DOCUMENT_19  : -0.0007
278762,-0.0027857318232504882,COMMONAREA_MODE  : -0.0028
278762,-0.0029180684557900635,COMMONAREA_AVG  : -0.0029
278762,-0.003473564398003737,FLAG_EMAIL  : -0.0035
278762,-0.005435066363115736,ORGANIZATION_TYPE  : -0.0054
278762,-0.013212398544335984,FONDKAPREMONT_MODE  : -0.0132
196600,-9.847684995853212e-05,FLAG_DOCUMENT_15  : -0.0001
196600,0.00027715123093499525,ORGANIZATION_TYPE  : 0.0003
196600,0.00032182116014451643,FLAG_DOCUMENT_21  : 0.0003
196600,0.0003329384592559307,ORGANIZATION_TYPE  : 0.0003
196600,0.0004102640634494819,ORGANIZATION_TYPE  : 0.0004
196600,-0.0004560561024183358,ORGANIZATION_TYPE  : -0.0005
196600,-0.0018042477590182449,ORGANIZATION_TYPE  : -0.0018
196600,-0.0023869546172718458,CC_AMT_CREDIT_LIMIT_ACTUAL  : -0.0024
196600,-0.00644095373023685,ORGANIZATION_TYPE  : -0.0064
196600,-0.009227319532731478,OCCUPATION_TYPE  : -0.0092
170246,0.00018484725453287102,ORGANIZATION_TYPE  : 0.0002
170246,0.00018522558359880566,FLAG_DOCUMENT_20  : 0.0002
170246,0.00026774533908664717,ORGANIZATION_TYPE  : 0.0003
170246,0.0003220441152742792,ORGANIZATION_TYPE  : 0.0003
170246,-0.0013237992357885086,NAME_INCOME_TYPE  : -0.0013
170246,-0.001329705546323766,NAME_INCOME_TYPE  : -0.0013
170246,-0.0014203911613906728,NAME_TYPE_SUITE  : -0.0014
170246,-0.003270376371463158,WEEKDAY_APPR_PROCESS_START_SUNDAY  : -0.0033
170246,-0.0066200867279112875,ORGANIZATION_TYPE_School  : -0.0066
170246,-0.008847647166712004,OCCUPATION_TYPE  : -0.0088
355453,-5.528082368006368e-05,FLAG_DOCUMENT_2  : -0.0001
355453,-5.542727504806739e-05,ORGANIZATION_TYPE  : -0.0001
355453,-5.601616213664244e-05,FLAG_DOCUMENT_7  : -0.0001
355453,-5.6512348220674847e-05,FLAG_DOCUMENT_17  : -0.0001
355453,-6.779677382067637e-05,FLAG_DOCUMENT_21  : -0.0001
355453,-7.724326140210953e-05,FLAG_DOCUMENT_20  : -0.0001
355453,-7.799728886505878e-05,ORGANIZATION_TYPE  : -0.0001
355453,-8.740906206347242e-05,ORGANIZATION_TYPE  : -0.0001
355453,-9.057446864929731e-05,OCCUPATION_TYPE  : -0.0001
355453,-9.081753179348796e-05,ORGANIZATION_TYPE  : -0.0001
138424,0.00015840645101050893,ORGANIZATION_TYPE  : 0.0002
138424,0.00022180879185069123,FLAG_DOCUMENT_20  : 0.0002
138424,-0.0006986641700644698,NAME_TYPE_SUITE  : -0.0007
138424,-0.001816873736710147,NAME_INCOME_TYPE  : -0.0018
138424,-0.0026227730429818487,CC_NAME_CONTRACT_STATUS_Completed  : -0.0026
138424,-0.0027639925552482717,CC_NAME_CONTRACT_STATUS_Completed  : -0.0028
138424,-0.004213276631958758,CC_NAME_CONTRACT_STATUS_Signed  : -0.0042
138424,-0.005295244280986937,CC_NAME_CONTRACT_STATUS_Signed  : -0.0053
138424,-0.005595615072453335,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0056
138424,-0.005666298995409031,CC_NAME_CONTRACT_STATUS_Signed  : -0.0057
106122,0.00019109726550973604,NAME_TYPE_SUITE  : 0.0002
106122,0.00019385780547020193,FLAG_DOCUMENT_17  : 0.0002
106122,0.0001966162162792246,FLAG_DOCUMENT_20  : 0.0002
106122,0.00027135236060939465,NAME_INCOME_TYPE  : 0.0003
106122,-0.0015315614813990813,ORGANIZATION_TYPE  : -0.0015
106122,-0.004203057539087031,CC_CNT_DRAWINGS_CURRENT  : -0.0042
106122,-0.004996608448920745,CC_CNT_DRAWINGS_CURRENT  : -0.005
106122,-0.0050033586978418905,CC_CNT_DRAWINGS_CURRENT  : -0.005
106122,-0.005080541299628758,CC_AMT_DRAWINGS_CURRENT  : -0.0051
106122,-0.005159399200558542,CC_AMT_DRAWINGS_CURRENT  : -0.0052
122986,6.771934652842917e-05,ORGANIZATION_TYPE  : 0.0001
122986,6.915404449353258e-05,ORGANIZATION_TYPE  : 0.0001
122986,7.500338454757265e-05,FLAG_DOCUMENT_2  : 0.0001
122986,-0.0001175781855031612,FLAG_CONT  : -0.0001
122986,-0.00017015520119312614,ORGANIZATION_TYPE  : -0.0002
122986,-0.0012398807282417716,CC_NAME_CONTRACT_STATUS_Completed  : -0.0012
122986,-0.0013445304555532217,CC_NAME_CONTRACT_STATUS_Completed  : -0.0013
122986,-0.001476304676993556,CC_NAME_CONTRACT_STATUS_Completed  : -0.0015
122986,-0.0015206136722196997,CC_NAME_CONTRACT_STATUS_Completed_VAR  : -0.0015
122986,-0.002034474856012485,ORGANIZATION_TYPE  : -0.002
332603,0.0001615786847829006,FLAG_DOCUMENT_20  : 0.0002
332603,0.0001629747223850306,FLAG_DOCUMENT_2  : 0.0002
332603,0.0001668040322814324,FLAG_DOCUMENT_17  : 0.0002
332603,0.0002782513517658079,FLAG_DOCUMENT_21  : 0.0003
332603,-0.0014058101744114358,ORGANIZATION_TYPE  : -0.0014
332603,-0.002802808672777157,CC_NAME_CONTRACT_STATUS_Active_VAR  : -0.0028
332603,-0.0048169386394024665,CC_NAME_CONTRACT_STATUS_Signed_VAR  : -0.0048
332603,-0.005842560351137321,CC_NAME_CONTRACT_STATUS_Signed  : -0.0058
332603,-0.006279853931682772,CC_NAME_CONTRACT_STATUS_Signed  : -0.0063
332603,-0.006553478609970526,CC_NAME_CONTRACT_STATUS_Signed  : -0.0066
328961,0.00019697217936505597,ORGANIZATION_TYPE  : 0.0002
328961,0.00020045248851659417,ORGANIZATION_TYPE  : 0.0002
328961,-0.0025099513380402705,HOUSETYPE_MODE  : -0.0025
328961,-0.0032311190333829546,CC_CNT_DRAWINGS_CURRENT  : -0.0032
328961,-0.0033521870754410887,CC_CNT_DRAWINGS_CURRENT  : -0.0034
328961,-0.0034456206183182945,CC_CNT_DRAWINGS_CURRENT  : -0.0034
328961,-0.003753814570935215,CC_CNT_DRAWINGS_CURRENT_VAR  : -0.0038
328961,-0.004117358062183573,CC_AMT_DRAWINGS_CURRENT  : -0.0041
328961,-0.004353200291180296,CC_AMT_DRAWINGS_CURRENT  : -0.0044
328961,-0.08280984264495728,ORGANIZATION_TYPE  : -0.0828
252315,9.757390336980344e-05,ORGANIZATION_TYPE  : 0.0001
252315,9.78773772372935e-05,FLAG_DOCUMENT_17  : 0.0001
252315,9.791554247645559e-05,ORGANIZATION_TYPE  : 0.0001
252315,0.00010039873129939093,ORGANIZATION_TYPE  : 0.0001
252315,0.0001358831904748937,ORGANIZATION_TYPE  : 0.0001
252315,-0.00022900673885104206,FLAG_DOCUMENT_20  : -0.0002
252315,-0.0010097275877593004,FLAG_DOCUMENT_21  : -0.001
252315,-0.0011704256632544775,LIVINGAPARTMENTS_AVG  : -0.0012
252315,-0.0031799180838463547,ORGANIZATION_TYPE  : -0.0032
252315,-0.003702890415081787,WALLSMATERIAL_MODE  : -0.0037
