,valeur,ticks,ID
8,-0.0006419922607228095,FLAG_DOCUMENT_21,341858
9,-0.00022569101438397367,ORGANIZATION_TYPE_Tradetype4,341858
0,-0.0044336450407870525,ORGANIZATION_TYPE_Kindergarten,390521
1,0.0008771024060809274,ORGANIZATION_TYPE_Mobile,390521
2,-0.0007308834920360207,ORGANIZATION_TYPE_Industrytype5,390521
3,-0.0006883110132227776,ORGANIZATION_TYPE_Tradetype1,390521
4,0.00041836545969846264,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,390521
5,-0.00031065060097583316,ORGANIZATION_TYPE_Insurance,390521
6,-0.00028635254361241623,NAME_EDUCATION_TYPE_Academicdegree,390521
7,-0.00027864060435617717,ORGANIZATION_TYPE_Industrytype6,390521
8,-0.00010762456251578654,NAME_INCOME_TYPE_Maternityleave,390521
9,2.8380621875108188e-05,ORGANIZATION_TYPE_Tradetype4,390521
0,0.007603921977044576,NAME_TYPE_SUITE_Groupofpeople,388941
1,-0.005308360233301359,ORGANIZATION_TYPE_BusinessEntityType1,388941
2,0.0030584216909245406,ORGANIZATION_TYPE_Industrytype6,388941
3,0.0025492972878101753,FLAG_DOCUMENT_15,388941
4,-0.001942889187844488,FLAG_DOCUMENT_21,388941
5,0.0010292947495183374,ORGANIZATION_TYPE_Tradetype6,388941
6,0.000702232977751508,NAME_INCOME_TYPE_Unemployed,388941
7,-0.00041245785570541844,NAME_EDUCATION_TYPE_Academicdegree,388941
8,-0.00027277145691923215,FLAG_DOCUMENT_20,388941
9,-0.0002485241117643402,ORGANIZATION_TYPE_Tradetype4,388941
0,-0.007238704319803728,CC_AMT_DRAWINGS_CURRENT_MIN,322704
1,-0.006711215039359345,CC_CNT_DRAWINGS_CURRENT_MIN,322704
2,-0.0062942657488577955,ORGANIZATION_TYPE_Religion,322704
3,0.003077083263234742,NAME_HOUSING_TYPE_Officeapartment,322704
4,-0.0021330425445037,FLAG_DOCUMENT_17,322704
5,0.0007356874544018958,NAME_INCOME_TYPE_Unemployed,322704
6,-0.00021767871124014714,ORGANIZATION_TYPE_Industrytype13,322704
7,-0.00020763568857423367,ORGANIZATION_TYPE_Transporttype1,322704
8,-0.00018109932952841312,NAME_TYPE_SUITE_Groupofpeople,322704
9,-0.00014014043323465748,ORGANIZATION_TYPE_Tradetype1,322704
0,-0.007580681697673578,REG_REGION_NOT_LIVE_REGION,256736
1,-0.002578267962251257,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,256736
2,-0.002290954912842579,REG_REGION_NOT_WORK_REGION,256736
3,-0.002103866269999299,CC_AMT_RECIVABLE_VAR,256736
4,0.001723510019354893,NAME_TYPE_SUITE_Groupofpeople,256736
5,-0.0007189278661820455,ORGANIZATION_TYPE_Industrytype12,256736
6,0.000275830855141114,NAME_EDUCATION_TYPE_Academicdegree,256736
7,-0.00011326492447345981,ORGANIZATION_TYPE_Industrytype6,256736
8,-0.00010750149464272131,FLAG_DOCUMENT_7,256736
9,-6.387537937149562e-05,ORGANIZATION_TYPE_LegalServices,256736
0,-0.041354716996452996,ORGANIZATION_TYPE_Realtor,363674
1,-0.011484419279150608,CC_SK_DPD_DEF_SUM,363674
2,-0.006905918588747333,CC_SK_DPD_MAX,363674
3,-0.005827558597725723,CC_SK_DPD_DEF_MEAN,363674
4,0.00512795256681969,ORGANIZATION_TYPE_Cleaning,363674
5,0.003991522067841934,ORGANIZATION_TYPE_Tradetype1,363674
6,-0.0025501546652065667,ORGANIZATION_TYPE_Industrytype8,363674
7,0.001655884279581721,FLAG_DOCUMENT_20,363674
8,-0.00012952302513842036,ORGANIZATION_TYPE_Religion,363674
9,1.2231448418433311e-06,NAME_INCOME_TYPE_Unemployed,363674
0,-0.00967989520738272,CC_AMT_DRAWINGS_POS_CURRENT_MIN,261600
1,-0.00865757799469715,CC_AMT_DRAWINGS_CURRENT_MIN,261600
2,-0.008046066813680138,CC_CNT_DRAWINGS_CURRENT_MIN,261600
3,-0.006208259676147258,CC_CNT_DRAWINGS_POS_CURRENT_MIN,261600
4,-0.0033574323746229885,CC_AMT_BALANCE_MIN,261600
5,-0.0021652199570014277,ORGANIZATION_TYPE_Religion,261600
6,0.0016440152680778357,NAME_INCOME_TYPE_Unemployed,261600
7,-0.0011441719715134828,FLAG_DOCUMENT_15,261600
8,0.00043109779503805066,NAME_EDUCATION_TYPE_Academicdegree,261600
9,8.18600856574285e-05,ORGANIZATION_TYPE_LegalServices,261600
0,0.0013813586113297612,FLAG_DOCUMENT_15,344985
1,-0.0008828226690865575,CODE_GENDER,344985
2,-0.0004762676854123628,ORGANIZATION_TYPE_Culture,344985
3,0.00036618188016326035,NAME_INCOME_TYPE_Unemployed,344985
4,-0.00027827239048554676,FLAG_DOCUMENT_21,344985
5,-0.0002553487642860068,ORGANIZATION_TYPE_Industrytype2,344985
6,-0.00024755963369299554,ORGANIZATION_TYPE_Industrytype6,344985
7,-0.00024362475363006068,ORGANIZATION_TYPE_Tradetype5,344985
8,-0.00014727950871043564,FLAG_DOCUMENT_2,344985
9,8.112412563495463e-05,ORGANIZATION_TYPE_Transporttype1,344985
0,-0.0034913642400829737,OCCUPATION_TYPE_Medicinestaff,374541
1,0.0026554363932100823,ORGANIZATION_TYPE_Industrytype12,374541
2,0.0019433594507437912,ORGANIZATION_TYPE_Tradetype2,374541
3,0.0017117496020182328,WALLSMATERIAL_MODE_Wooden,374541
4,-0.0014980392065228343,NAME_HOUSING_TYPE_Withparents,374541
5,0.0014461916561155092,ORGANIZATION_TYPE_Industrytype8,374541
6,0.0009532781966763121,FLAG_DOCUMENT_21,374541
7,-0.00027456731420831754,ORGANIZATION_TYPE_Industrytype10,374541
8,-0.0002340103190616347,OCCUPATION_TYPE_Realtyagents,374541
9,-8.805039866970146e-05,NAME_INCOME_TYPE_Unemployed,374541
0,-0.0025071635873739795,ORGANIZATION_TYPE_BusinessEntityType2,266796
1,0.002169259789638678,NAME_TYPE_SUITE_Groupofpeople,266796
2,-0.0019350242723232183,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,266796
3,-0.0012923736981625008,FLAG_DOCUMENT_20,266796
4,0.0011106709118177882,NAME_INCOME_TYPE_Unemployed,266796
5,-0.0007045507417228801,ORGANIZATION_TYPE_Tradetype1,266796
6,-0.0006572197597398712,FLAG_DOCUMENT_15,266796
7,0.0003333548302381863,ORGANIZATION_TYPE_Tradetype4,266796
8,-0.00011917956697628246,ORGANIZATION_TYPE_Industrytype10,266796
9,-0.00011671397819262544,FLAG_DOCUMENT_13,266796
0,-0.0016795394257453965,NAME_HOUSING_TYPE_Withparents,367213
1,-0.0004524056913186732,NAME_EDUCATION_TYPE_Academicdegree,367213
2,-0.0003383323445171884,FLAG_DOCUMENT_19,367213
3,-0.0003103682979540334,FLAG_DOCUMENT_20,367213
4,-0.00030484220118952353,FLAG_DOCUMENT_4,367213
5,-0.0002947321736653248,NAME_INCOME_TYPE_Businessman,367213
6,-0.00027671862016148143,ORGANIZATION_TYPE_Tradetype5,367213
7,-0.00027397559751654143,FLAG_DOCUMENT_15,367213
8,-8.942377451368738e-06,FLAG_CONT_MOBILE,367213
9,-1.3517773717572442e-06,FLAG_DOCUMENT_17,367213
0,0.0058094575044644915,NAME_TYPE_SUITE_Groupofpeople,440965
1,0.003573756565416179,FLAG_DOCUMENT_19,440965
2,0.0017939082473924807,ORGANIZATION_TYPE_Transporttype1,440965
3,0.0007354624249933685,NAME_INCOME_TYPE_Unemployed,440965
4,-0.0004465334398362755,ORGANIZATION_TYPE_Tradetype4,440965
5,-0.0004113011851113571,ORGANIZATION_TYPE_Tradetype1,440965
6,0.0003563647610858556,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,440965
7,-0.00033104784409608654,ORGANIZATION_TYPE_Tradetype5,440965
8,-0.0003245599985220806,FLAG_DOCUMENT_2,440965
9,-8.155082531723048e-05,FLAG_DOCUMENT_21,440965
0,-0.0014916223607542149,OCCUPATION_TYPE_Highskilltechstaff,268277
1,-0.001435707333025928,CC_AMT_RECIVABLE_MIN,268277
2,-0.001372127718502821,CC_AMT_TOTAL_RECEIVABLE_MIN,268277
3,0.0006799199116857746,ORGANIZATION_TYPE_Emergency,268277
4,-0.00067934892387458,FLAG_DOCUMENT_15,268277
5,-0.00019838164103579213,ORGANIZATION_TYPE_Industrytype8,268277
6,-0.00019108243338120844,NAME_EDUCATION_TYPE_Academicdegree,268277
7,-0.00018155917392947526,ORGANIZATION_TYPE_Tradetype5,268277
8,-0.00011365932797219807,ORGANIZATION_TYPE_Realtor,268277
9,8.035830593192822e-06,ORGANIZATION_TYPE_Industrytype6,268277
0,-0.02557764151833901,ORGANIZATION_TYPE_Industrytype4,445311
1,0.0028459570716320988,FLAG_DOCUMENT_21,445311
2,0.0020007002703345458,FLAG_DOCUMENT_19,445311
3,-0.000316009465705584,NAME_TYPE_SUITE_Groupofpeople,445311
4,0.00031281427718357673,ORGANIZATION_TYPE_Mobile,445311
5,-0.0002647027982710016,ORGANIZATION_TYPE_Tradetype5,445311
6,-0.00019997155944428553,ORGANIZATION_TYPE_Insurance,445311
7,-0.0001817512395351334,ORGANIZATION_TYPE_Transporttype1,445311
8,-0.00014917949457070962,FLAG_DOCUMENT_15,445311
9,-7.468473291498629e-05,NAME_INCOME_TYPE_Unemployed,445311
0,0.0028932946359620055,ORGANIZATION_TYPE_Advertising,364255
1,0.002331886017918993,FLAG_DOCUMENT_13,364255
2,-0.0011107717024147169,FLAG_DOCUMENT_21,364255
3,-0.0005435678068525904,NAME_TYPE_SUITE_Groupofpeople,364255
4,-0.00044264567631505585,ORGANIZATION_TYPE_Tradetype1,364255
5,-0.00042684745671776663,FLAG_DOCUMENT_7,364255
6,-0.00034568979895736917,ORGANIZATION_TYPE_Industrytype5,364255
7,-0.0003451183471886621,FLAG_DOCUMENT_15,364255
8,-0.00028832798830760904,ORGANIZATION_TYPE_Tradetype4,364255
9,-5.827753491903264e-05,ORGANIZATION_TYPE_Tradetype5,364255
0,-0.012689192794644833,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,173172
1,0.0024747390391072744,NAME_TYPE_SUITE_Groupofpeople,173172
2,0.0008507172230924541,ORGANIZATION_TYPE_Transporttype1,173172
3,-0.00037035854876133953,ORGANIZATION_TYPE_Culture,173172
4,-0.0003155695255711031,FLAG_DOCUMENT_15,173172
5,-0.0002886299869929508,FLAG_DOCUMENT_17,173172
6,-0.00028303163960823475,ORGANIZATION_TYPE_Industrytype12,173172
7,-0.0002240689967163535,FLAG_DOCUMENT_4,173172
8,-0.0001616225922140618,NAME_INCOME_TYPE_Unemployed,173172
9,-0.00011869594224586103,ORGANIZATION_TYPE_Tradetype4,173172
0,-0.002573069165278643,NONLIVINGAPARTMENTS_MODE,226755
1,0.002468906097594019,FLAG_DOCUMENT_19,226755
2,-0.002302269067803569,NONLIVINGAPARTMENTS_AVG,226755
3,-0.0021530935409651555,NONLIVINGAPARTMENTS_MEDI,226755
4,0.002078651784766302,WALLSMATERIAL_MODE_Others,226755
5,0.0011959179793679532,NAME_TYPE_SUITE_Groupofpeople,226755
6,-0.0011593499985385837,FLAG_DOCUMENT_21,226755
7,0.0010959907764987937,ORGANIZATION_TYPE_Cleaning,226755
8,-0.00015171271958415168,NAME_INCOME_TYPE_Unemployed,226755
9,-9.921783234675342e-05,FLAG_DOCUMENT_20,226755
0,-0.015260348831450162,ORGANIZATION_TYPE_Transporttype3,127980
1,-0.003090424341525093,ORGANIZATION_TYPE_Cleaning,127980
2,0.0025184955132738543,CC_AMT_DRAWINGS_ATM_CURRENT_MIN,127980
3,-0.0004501866100972902,ORGANIZATION_TYPE_Emergency,127980
4,-0.0003193036614882621,ORGANIZATION_TYPE_Tradetype1,127980
5,-0.00028645683356452533,FLAG_DOCUMENT_20,127980
6,-0.0002724845240362112,ORGANIZATION_TYPE_Industrytype10,127980
7,-0.0002659974540708299,ORGANIZATION_TYPE_Industrytype13,127980
8,-0.000262850547201984,FLAG_DOCUMENT_7,127980
9,-9.509337807810683e-05,FLAG_DOCUMENT_19,127980
0,0.0033412909353982196,ORGANIZATION_TYPE_Hotel,202856
1,-0.001849394857300412,CC_CNT_DRAWINGS_POS_CURRENT_VAR,202856
2,-0.0015336512501668415,CC_AMT_DRAWINGS_POS_CURRENT_SUM,202856
3,0.0010273460461131384,FLAG_DOCUMENT_20,202856
4,-0.0008179204141143315,ORGANIZATION_TYPE_Advertising,202856
5,-0.0005952608205819483,ORGANIZATION_TYPE_Industrytype10,202856
6,-0.0003588782762920097,ORGANIZATION_TYPE_Industrytype4,202856
7,-0.00028929094710412,ORGANIZATION_TYPE_Industrytype6,202856
8,-0.00015506312308493584,NAME_INCOME_TYPE_Businessman,202856
9,-3.877719931721287e-05,ORGANIZATION_TYPE_Culture,202856
0,-0.003441774875834907,ORGANIZATION_TYPE_Tradetype7,232222
1,-0.00302468731133364,CC_AMT_PAYMENT_CURRENT_VAR,232222
2,0.0026493987504618514,ORGANIZATION_TYPE_LegalServices,232222
3,-0.002495691101648203,CC_AMT_DRAWINGS_ATM_CURRENT_VAR,232222
4,-0.0013084023222284659,CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,232222
5,0.00031202213515692213,ORGANIZATION_TYPE_Industrytype10,232222
6,-0.00022301621843517425,FLAG_DOCUMENT_20,232222
7,-0.00019314656363100038,ORGANIZATION_TYPE_Realtor,232222
8,-0.00018223870944719553,FLAG_DOCUMENT_17,232222
9,-8.609819117014985e-06,FLAG_DOCUMENT_7,232222
0,-0.01804251024084951,ORGANIZATION_TYPE_Industrytype4,371408
1,0.004187102913970458,FLAG_DOCUMENT_19,371408
2,0.0026510886131126364,ORGANIZATION_TYPE_Culture,371408
3,-0.0018470261057694415,CC_AMT_TOTAL_RECEIVABLE_MIN,371408
4,0.0013916486720454775,ORGANIZATION_TYPE_Emergency,371408
5,0.00048595385490765873,ORGANIZATION_TYPE_Industrytype6,371408
6,-0.00039065000290441725,FLAG_DOCUMENT_20,371408
7,-0.0002914867041583352,ORGANIZATION_TYPE_Mobile,371408
8,-0.0001904931453326198,FLAG_DOCUMENT_4,371408
9,-0.00018199568455637682,ORGANIZATION_TYPE_Tradetype4,371408
0,-0.009699464575318381,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,352974
1,-0.005955240784632698,CC_AMT_INST_MIN_REGULARITY_MIN,352974
2,-0.0027043059098645255,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,352974
3,-0.0026597149715095088,FLAG_DOCUMENT_20,352974
4,-0.0017769633549567676,ORGANIZATION_TYPE_Advertising,352974
5,0.0016932861761094966,ORGANIZATION_TYPE_Industrytype10,352974
6,-0.00024354459258684163,FLAG_DOCUMENT_15,352974
7,-0.00014943485136066105,NAME_INCOME_TYPE_Unemployed,352974
8,-9.255844296137112e-05,ORGANIZATION_TYPE_Industrytype12,352974
9,-3.841910216157868e-05,FLAG_DOCUMENT_21,352974
0,-0.007250385517357397,CC_SK_DPD_DEF_MEAN,171106
1,-0.004120793056960206,ORGANIZATION_TYPE_Industrytype10,171106
2,-0.0027711925788480502,ORGANIZATION_TYPE_Medicine,171106
3,-0.0021438685914667447,CC_AMT_TOTAL_RECEIVABLE_MIN,171106
4,0.0019705148719324343,ORGANIZATION_TYPE_Hotel,171106
5,-0.00031434529428596344,FLAG_DOCUMENT_19,171106
6,-0.00023018719194743803,FLAG_DOCUMENT_21,171106
7,-0.00016450744221339434,ORGANIZATION_TYPE_Advertising,171106
8,-0.0001228596696207552,ORGANIZATION_TYPE_Industrytype6,171106
9,-6.0206802750106445e-05,ORGANIZATION_TYPE_Cleaning,171106
0,-0.0033070696910677978,ORGANIZATION_TYPE_Construction,234202
1,-0.0030440758293350033,CC_AMT_DRAWINGS_POS_CURRENT_VAR,234202
2,0.0022510445351880985,CC_CNT_DRAWINGS_ATM_CURRENT_MIN,234202
3,0.0005502140485865306,OCCUPATION_TYPE_HRstaff,234202
4,0.00040368702498704765,ORGANIZATION_TYPE_Industrytype8,234202
5,-0.00034093855510880045,NAME_TYPE_SUITE_Groupofpeople,234202
6,-0.0002455345995957365,FLAG_DOCUMENT_15,234202
7,-0.00021580443715317352,ORGANIZATION_TYPE_Industrytype6,234202
8,0.00020728337651218647,ORGANIZATION_TYPE_Industrytype12,234202
9,-0.00018015440899070087,FLAG_DOCUMENT_20,234202
0,0.0018104919050762702,FLAG_DOCUMENT_9,284784
1,-0.0017916852211988137,OCCUPATION_TYPE_Managers,284784
2,0.0005933933581821573,NAME_INCOME_TYPE_Student,284784
3,-0.00043162619081197267,NAME_TYPE_SUITE_Groupofpeople,284784
4,-0.0003619641397959919,ORGANIZATION_TYPE_Tradetype6,284784
5,-0.0002975366694196462,NAME_INCOME_TYPE_Unemployed,284784
6,-0.0002851075749210826,FLAG_DOCUMENT_2,284784
7,-0.0002236079458204843,ORGANIZATION_TYPE_Emergency,284784
8,-0.00017153898029321653,ORGANIZATION_TYPE_Tradetype4,284784
9,2.505582319078292e-05,FLAG_DOCUMENT_19,284784
0,-0.018041209014620585,ORGANIZATION_TYPE_Transporttype3,269505
1,0.005253560076535653,FLAG_DOCUMENT_19,269505
2,0.001855344959793417,FLAG_DOCUMENT_20,269505
3,-0.0012312450404938784,OCCUPATION_TYPE_Drivers,269505
4,-0.000937771307034823,ORGANIZATION_TYPE_Industrytype7,269505
5,-0.0006287395305911557,ORGANIZATION_TYPE_Industrytype2,269505
6,0.0004983030615542394,ORGANIZATION_TYPE_Industrytype10,269505
7,-0.00046581157503498166,ORGANIZATION_TYPE_Tradetype5,269505
8,-0.000236416623364517,FLAG_DOCUMENT_2,269505
9,1.8210719104549043e-05,ORGANIZATION_TYPE_Transporttype1,269505
0,0.004641983753417571,ORGANIZATION_TYPE_Tradetype6,378754
1,0.0024391175188047906,OCCUPATION_TYPE_Realtyagents,378754
2,-0.0020797947500979675,CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,378754
3,-0.00048200192614268275,ORGANIZATION_TYPE_LegalServices,378754
4,-0.0004499179582424789,FLAG_DOCUMENT_2,378754
5,-0.000347602504123313,NAME_EDUCATION_TYPE_Academicdegree,378754
6,-0.0002321051125612596,ORGANIZATION_TYPE_Industrytype13,378754
7,-0.00022966994104964001,FLAG_DOCUMENT_7,378754
8,-0.00021178641636538607,ORGANIZATION_TYPE_Industrytype6,378754
9,-4.646860467229753e-06,FLAG_DOCUMENT_21,378754
0,0.0012267833528206468,FLAG_DOCUMENT_18,383497
1,-0.0008883787361572458,AMT_REQ_CREDIT_BUREAU_YEAR,383497
2,0.0007883585749330854,ORGANIZATION_TYPE_Industrytype5,383497
3,0.0007573677451739397,NAME_TYPE_SUITE_Other_B,383497
4,-0.0006296052242233797,NAME_EDUCATION_TYPE_Academicdegree,383497
5,-0.0005389961707710022,ORGANIZATION_TYPE_Religion,383497
6,-0.0005080676611268086,ORGANIZATION_TYPE_SecurityMinistries,383497
7,-0.00029365818817583697,ORGANIZATION_TYPE_Mobile,383497
8,-0.00024137605667732474,ORGANIZATION_TYPE_Industrytype6,383497
9,7.078215014980905e-05,ORGANIZATION_TYPE_Industrytype13,383497
0,0.009656775576600813,ORGANIZATION_TYPE_Insurance,289034
1,0.0017239045346590426,OCCUPATION_TYPE_Privateservicestaff,289034
2,-0.00113412484875354,OCCUPATION_TYPE_Drivers,289034
3,-0.0007127632544464004,ORGANIZATION_TYPE_Culture,289034
4,-0.0004450882212592,ORGANIZATION_TYPE_Transporttype1,289034
5,-0.0003367564823992243,ORGANIZATION_TYPE_LegalServices,289034
6,-0.00031053705597485507,ORGANIZATION_TYPE_Mobile,289034
7,0.0002138775572347275,ORGANIZATION_TYPE_Industrytype10,289034
8,-0.00013600076503138796,NAME_INCOME_TYPE_Unemployed,289034
9,-4.2755498731252294e-05,FLAG_DOCUMENT_7,289034
0,-0.009817898334922139,CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,190639
1,0.004232187402660575,ORGANIZATION_TYPE_Industrytype1,190639
2,0.0029776262526961966,NAME_HOUSING_TYPE_Officeapartment,190639
3,-0.00206252169390115,ORGANIZATION_TYPE_Mobile,190639
4,-0.001720062078363324,HOUSETYPE_MODE_terracedhouse,190639
5,0.0010887823814109312,FLAG_DOCUMENT_19,190639
6,-0.00029050698742359065,FLAG_DOCUMENT_20,190639
7,-0.00025941566297553296,ORGANIZATION_TYPE_Industrytype8,190639
8,-0.00018886871608773958,ORGANIZATION_TYPE_Industrytype6,190639
9,1.3943888989722057e-06,ORGANIZATION_TYPE_Industrytype13,190639
0,0.00240831138299939,ORGANIZATION_TYPE_Tradetype6,115979
1,-0.002222571268733384,CC_AMT_TOTAL_RECEIVABLE_MIN,115979
2,-0.0020286263535954346,CC_AMT_BALANCE_MIN,115979
3,-0.0011825610273418518,FLAG_DOCUMENT_19,115979
4,0.0005572676009202068,ORGANIZATION_TYPE_Industrytype10,115979
5,-0.0003019151945668525,ORGANIZATION_TYPE_Transporttype1,115979
6,-0.00018326331392847536,ORGANIZATION_TYPE_Industrytype6,115979
7,-0.00014519175027780578,ORGANIZATION_TYPE_Tradetype4,115979
8,-7.030800052716141e-05,FLAG_DOCUMENT_7,115979
9,-3.343273894622574e-05,FLAG_DOCUMENT_2,115979
0,-0.006878882284664167,OCCUPATION_TYPE_Cleaningstaff,169857
1,0.005360310507886748,ORGANIZATION_TYPE_Transporttype1,169857
2,-0.001839503699154542,FLAG_DOCUMENT_19,169857
3,-0.0014260118136990947,NAME_TYPE_SUITE_Groupofpeople,169857
4,0.00039234044102797914,ORGANIZATION_TYPE_Advertising,169857
5,-0.00025638074375194584,ORGANIZATION_TYPE_Industrytype8,169857
6,-0.00021551945014625193,ORGANIZATION_TYPE_Industrytype13,169857
7,0.0002123825630737835,FLAG_DOCUMENT_20,169857
8,-0.00012040631201025769,ORGANIZATION_TYPE_Industrytype6,169857
9,-6.42723612053745e-05,NAME_TYPE_SUITE_Other_A,169857
0,-0.003976935132249144,OCCUPATION_TYPE_Cookingstaff,275379
1,0.002644357306198664,ORGANIZATION_TYPE_Tradetype6,275379
2,-0.001914885361654793,NAME_INCOME_TYPE_Maternityleave,275379
3,0.0009247795586432513,ORGANIZATION_TYPE_SecurityMinistries,275379
4,-0.00033575701252095774,OCCUPATION_TYPE_HRstaff,275379
5,-0.00029894810100834876,FLAG_DOCUMENT_19,275379
6,-0.00028879335419681573,ORGANIZATION_TYPE_Industrytype8,275379
7,-0.0002854928417580004,ORGANIZATION_TYPE_Cleaning,275379
8,0.00022502875495480413,FLAG_DOCUMENT_15,275379
9,-0.00016483717310138778,ORGANIZATION_TYPE_Tradetype4,275379
0,0.002464130483882,FLAG_DOCUMENT_13,116516
1,-0.002137204285292378,ORGANIZATION_TYPE_BusinessEntityType2,116516
2,-0.0017347665449601777,NAME_HOUSING_TYPE_Withparents,116516
3,-0.001625815816822043,WEEKDAY_APPR_PROCESS_START_SUNDAY,116516
4,0.00025826551148774266,ORGANIZATION_TYPE_Tradetype4,116516
5,-0.00012374045253328936,ORGANIZATION_TYPE_Religion,116516
6,-0.00011789331134747127,ORGANIZATION_TYPE_Industrytype13,116516
7,0.00011752002199322839,FLAG_DOCUMENT_7,116516
8,-0.00011451739282616713,ORGANIZATION_TYPE_LegalServices,116516
9,6.305380634076721e-05,FLAG_DOCUMENT_21,116516
0,-0.0037883430944747015,ORGANIZATION_TYPE_Transporttype4,364061
1,0.0018317922934724903,ORGANIZATION_TYPE_SecurityMinistries,364061
2,-0.0014759042579572568,ORGANIZATION_TYPE_Transporttype1,364061
3,-0.0013284523232217833,WEEKDAY_APPR_PROCESS_START_SUNDAY,364061
4,0.001277810375257725,ORGANIZATION_TYPE_Insurance,364061
5,-0.0006591075724516122,FLAG_DOCUMENT_17,364061
6,0.00038123817943938013,ORGANIZATION_TYPE_LegalServices,364061
7,0.0001939345499025529,ORGANIZATION_TYPE_Industrytype6,364061
8,-0.00011598311331526074,ORGANIZATION_TYPE_Religion,364061
9,-0.00010475625052969932,ORGANIZATION_TYPE_Industrytype10,364061
0,0.009282723932517053,ORGANIZATION_TYPE_Industrytype2,417363
1,0.005631498048085277,FLAG_DOCUMENT_19,417363
2,-0.0025196950138665687,NAME_FAMILY_STATUS_Widow,417363
3,0.0016060749607847132,ORGANIZATION_TYPE_University,417363
4,-0.0010776103119442978,ORGANIZATION_TYPE_Industrytype10,417363
5,-0.0010548366152637973,NAME_EDUCATION_TYPE_Academicdegree,417363
6,-0.0004897910681527497,FLAG_DOCUMENT_2,417363
7,-0.00037158589387194306,FLAG_DOCUMENT_20,417363
8,-0.0002617305352531062,ORGANIZATION_TYPE_Industrytype6,417363
9,5.551527830389162e-05,NAME_INCOME_TYPE_Unemployed,417363
0,-0.00840524757020155,ORGANIZATION_TYPE_Security,359165
1,-0.008370643344329262,CC_SK_DPD_MAX,359165
2,-0.004280756529682086,OCCUPATION_TYPE_Securitystaff,359165
3,-0.0030067394049367755,LIVE_REGION_NOT_WORK_REGION,359165
4,-0.002815106709688248,FONDKAPREMONT_MODE_regoperspecaccount,359165
5,-0.00041924378043765084,ORGANIZATION_TYPE_LegalServices,359165
6,-0.00011595719467769069,ORGANIZATION_TYPE_Advertising,359165
7,-8.905277155263042e-05,ORGANIZATION_TYPE_Tradetype5,359165
8,-8.706016985968698e-05,NAME_EDUCATION_TYPE_Academicdegree,359165
9,-4.657162245952085e-05,OCCUPATION_TYPE_HRstaff,359165
0,-0.0025434525365237385,FONDKAPREMONT_MODE_regoperspecaccount,397049
1,0.001305235263571441,CC_CNT_DRAWINGS_POS_CURRENT_MIN,397049
2,-0.0012873698628238972,COMMONAREA_AVG,397049
3,0.0008576494294690326,FLAG_DOCUMENT_11,397049
4,0.0008554193689130583,ORGANIZATION_TYPE_Services,397049
5,-0.0007923672927318072,ORGANIZATION_TYPE_Tradetype5,397049
6,-0.0005862578663911839,ORGANIZATION_TYPE_Tradetype4,397049
7,-0.00022390441856142107,FLAG_DOCUMENT_21,397049
8,-7.390652772825242e-05,ORGANIZATION_TYPE_Transporttype1,397049
9,3.3296237325452646e-05,NAME_INCOME_TYPE_Maternityleave,397049
0,-0.003863180970488741,OCCUPATION_TYPE_Cookingstaff,395395
1,-0.0033180628766214687,ORGANIZATION_TYPE_School,395395
2,-0.0015906805115273237,NAME_INCOME_TYPE_Stateservant,395395
3,-0.0014698840600998677,FLAG_DOCUMENT_20,395395
4,-0.0010847955590585468,ORGANIZATION_TYPE_Tradetype6,395395
5,-0.0010086120264694756,ORGANIZATION_TYPE_Insurance,395395
6,0.00047248844593914175,ORGANIZATION_TYPE_Advertising,395395
7,-0.0001904572351610628,ORGANIZATION_TYPE_Industrytype6,395395
8,-0.00015985103671937287,NAME_INCOME_TYPE_Maternityleave,395395
9,-0.00015911349996836164,FLAG_DOCUMENT_17,395395
0,-0.0030096348384123,OCCUPATION_TYPE_Medicinestaff,384473
1,0.0028718460044016595,FLAG_CONT_MOBILE,384473
2,-0.002187096437630725,ORGANIZATION_TYPE_Medicine,384473
3,-0.001508169456267816,NAME_INCOME_TYPE_Maternityleave,384473
4,0.0014446682996156642,NAME_TYPE_SUITE_Other_B,384473
5,0.0012252225325010554,FLAG_DOCUMENT_11,384473
6,0.0010165454313367144,ORGANIZATION_TYPE_Tradetype6,384473
7,0.0004293210893618568,ORGANIZATION_TYPE_Cleaning,384473
8,-8.513563982508434e-05,FLAG_DOCUMENT_2,384473
9,7.567469634683976e-05,ORGANIZATION_TYPE_Industrytype13,384473
0,-0.00839017391837695,ORGANIZATION_TYPE_Security,245081
1,0.0038870763840835438,FLAG_CONT_MOBILE,245081
2,-0.003268792650185146,OCCUPATION_TYPE_Securitystaff,245081
3,0.0012390475325706454,FLAG_DOCUMENT_7,245081
